time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo,new_estimation_tx_route,new_estimation_tx_noinfo,new_estimation_rx_route,new_estimation_rx_noinfo
29.35368,0.000352,0.000352,0.00176,0.00176,20.967777,0.33584,0.33584,0.084111,0.084111,0.33584,0.33584,0.084111,0.084111
31.11855,0.000352,0.000352,0.00176,0.00176,30.984503,0.503354,0.503354,0.149092,0.149092,0.503354,0.503354,0.149092,0.149092
33.878545,0.000352,0.000352,0.00176,0.00176,30.984503,0.503354,0.503354,0.149092,0.149092,0.503354,0.503354,0.149092,0.149092
35.311246,0.000352,0.000352,0.00176,0.00176,30.984503,0.503354,0.503354,0.149092,0.149092,0.503354,0.503354,0.149092,0.149092
37.047879,0.000352,0.000352,0.00176,0.00176,30.984503,0.503354,0.503354,0.149092,0.149092,0.503354,0.503354,0.149092,0.149092
39.537748,0.000352,0.000352,0.00176,0.00176,30.984503,0.503354,0.503354,0.149092,0.149092,0.503354,0.503354,0.149092,0.149092
41.203674,0.000352,0.000352,0.00176,0.00176,40.960212,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998
43.132193,0.000352,0.000352,0.00176,0.00176,40.960212,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998
45.341603,0.000352,0.000352,0.00176,0.00176,40.960212,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998
47.704284,0.000352,0.000352,0.00176,0.00176,40.960212,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998
49.182041,0.000352,0.000352,0.00176,0.00176,40.960212,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998,0.5677409999999999,0.5677409999999999,0.23376799999999998,0.23376799999999998
51.955518,0.000352,0.000352,0.00176,0.00176,50.984483,0.6818029999999999,0.6818029999999999,0.330744,0.330744,0.6818029999999999,0.6818029999999999,0.330744,0.330744
53.374319,0.000352,0.000352,0.00176,0.00176,50.984483,0.6818029999999999,0.6818029999999999,0.330744,0.330744,0.6818029999999999,0.6818029999999999,0.330744,0.330744
55.261433,0.000352,0.000352,0.00176,0.00176,50.984483,0.6818029999999999,0.6818029999999999,0.330744,0.330744,0.6818029999999999,0.6818029999999999,0.330744,0.330744
57.061205,0.000352,0.000352,0.00176,0.00176,50.984483,0.6818029999999999,0.6818029999999999,0.330744,0.330744,0.6818029999999999,0.6818029999999999,0.330744,0.330744
59.149724,0.000352,0.000352,0.00176,0.00176,50.984483,0.6818029999999999,0.6818029999999999,0.330744,0.330744,0.6818029999999999,0.6818029999999999,0.330744,0.330744
61.130322,0.000352,0.000352,0.00176,0.00176,61.029808,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465
63.648018,0.000352,0.000352,0.00176,0.00176,61.029808,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465
65.223504,0.000352,0.000352,0.00176,0.00176,61.029808,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465
67.082955,0.000352,0.000352,0.00176,0.00176,61.029808,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465
69.146526,0.000352,0.000352,0.00176,0.00176,61.029808,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465,0.9419674008120169,0.9419674008120169,0.403978468087465,0.403978468087465
71.298755,0.000352,0.000352,0.00176,0.00176,71.006552,1.038135,1.038135,0.4722674604907833,0.4722674604907833,1.038135,1.038135,0.4722674604907833,0.4722674604907833
73.113898,0.000352,0.000352,0.00176,0.00176,71.006552,1.038135,1.038135,0.4722674604907833,0.4722674604907833,1.038135,1.038135,0.4722674604907833,0.4722674604907833
75.990517,0.000352,0.000352,0.00176,0.00176,71.006552,1.038135,1.038135,0.4722674604907833,0.4722674604907833,1.038135,1.038135,0.4722674604907833,0.4722674604907833
77.294547,0.000352,0.000352,0.00176,0.00176,71.006552,1.038135,1.038135,0.4722674604907833,0.4722674604907833,1.038135,1.038135,0.4722674604907833,0.4722674604907833
79.149242,0.000352,0.000352,0.00176,0.00176,71.006552,1.038135,1.038135,0.4722674604907833,0.4722674604907833,1.038135,1.038135,0.4722674604907833,0.4722674604907833
81.146804,0.000352,0.000352,0.00176,0.00176,80.984538,1.114356,1.114356,0.556502,0.556502,1.114356,1.114356,0.556502,0.556502
83.45306,0.000352,0.000352,0.00176,0.00176,80.984538,1.114356,1.114356,0.556502,0.556502,1.114356,1.114356,0.556502,0.556502
85.770953,0.000352,0.000352,0.00176,0.00176,80.984538,1.114356,1.114356,0.556502,0.556502,1.114356,1.114356,0.556502,0.556502
87.142329,0.000352,0.000352,0.00176,0.00176,80.984538,1.114356,1.114356,0.556502,0.556502,1.114356,1.114356,0.556502,0.556502
89.325165,0.000352,0.000352,0.00176,0.00176,80.984538,1.114356,1.114356,0.556502,0.556502,1.114356,1.114356,0.556502,0.556502
92.194058,0.000352,0.000352,0.00176,0.00176,90.984957,1.213365,1.213365,0.65681,0.65681,1.213365,1.213365,0.65681,0.65681
94.220039,0.000352,0.000352,0.00176,0.00176,90.984957,1.213365,1.213365,0.65681,0.65681,1.213365,1.213365,0.65681,0.65681
95.317491,0.000352,0.000352,0.00176,0.00176,90.984957,1.213365,1.213365,0.65681,0.65681,1.213365,1.213365,0.65681,0.65681
97.100775,0.000352,0.000352,0.00176,0.00176,90.984957,1.213365,1.213365,0.65681,0.65681,1.213365,1.213365,0.65681,0.65681
101.313467,0.000352,0.000352,0.00176,0.00176,100.984537,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999
103.15792,0.000352,0.000352,0.00176,0.00176,100.984537,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999
105.22255,0.000352,0.000352,0.00176,0.00176,100.984537,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999
107.386226,0.000352,0.000352,0.00176,0.00176,100.984537,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999
110.058889,0.000352,0.000352,0.00176,0.00176,100.984537,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999,1.3157159999999999,1.3157159999999999,0.7330979999999999,0.7330979999999999
111.957641,0.000352,0.000352,0.00176,0.00176,110.984482,1.4248379999999998,1.4248379999999998,0.8582620000000001,0.8582620000000001,1.4248379999999998,1.4248379999999998,0.8582620000000001,0.8582620000000001
113.081728,0.000352,0.000352,0.00176,0.00176,110.984482,1.4248379999999998,1.4248379999999998,0.8582620000000001,0.8582620000000001,1.4248379999999998,1.4248379999999998,0.8582620000000001,0.8582620000000001
115.132114,0.000352,0.000352,0.00176,0.00176,110.984482,1.4248379999999998,1.4248379999999998,0.8582620000000001,0.8582620000000001,1.4248379999999998,1.4248379999999998,0.8582620000000001,0.8582620000000001
117.620813,0.000352,0.000352,0.00176,0.00176,110.984482,1.4248379999999998,1.4248379999999998,0.8582620000000001,0.8582620000000001,1.4248379999999998,1.4248379999999998,0.8582620000000001,0.8582620000000001
121.159159,0.000352,0.000352,0.00176,0.00176,120.984538,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999
123.842403,0.000352,0.000352,0.00176,0.00176,120.984538,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999
126.627909,0.000352,0.000352,0.00176,0.00176,120.984538,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999
127.067541,0.000352,0.000352,0.00176,0.00176,120.984538,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999
129.146955,0.000352,0.000352,0.00176,0.00176,120.984538,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999,1.5528170000000001,1.5528170000000001,0.9258219999999999,0.9258219999999999
131.462606,0.000352,0.000352,0.00176,0.00176,130.984505,1.7570869999999998,1.7570869999999998,1.020616,1.020616,1.7570869999999998,1.7570869999999998,1.020616,1.020616
141.930734,0.000352,0.000352,0.00176,0.00176,141.001447,1.78217,1.78217,1.108703,1.108703,1.78217,1.78217,1.108703,1.108703
143.530839,0.000352,0.000352,0.00176,0.00176,141.001447,1.78217,1.78217,1.108703,1.108703,1.78217,1.78217,1.108703,1.108703
145.509511,0.000352,0.000352,0.00176,0.00176,141.001447,1.78217,1.78217,1.108703,1.108703,1.78217,1.78217,1.108703,1.108703
147.591352,0.000352,0.000352,0.00176,0.00176,141.001447,1.78217,1.78217,1.108703,1.108703,1.78217,1.78217,1.108703,1.108703
149.208717,0.000352,0.000352,0.00176,0.00176,141.001447,1.78217,1.78217,1.108703,1.108703,1.78217,1.78217,1.108703,1.108703
151.168122,0.000352,0.000352,0.00176,0.00176,150.984508,1.864218,1.864218,1.20951,1.20951,1.864218,1.864218,1.20951,1.20951
153.141154,0.000352,0.000352,0.00176,0.00176,150.984508,1.864218,1.864218,1.20951,1.20951,1.864218,1.864218,1.20951,1.20951
155.374122,0.000352,0.000352,0.00176,0.00176,150.984508,1.864218,1.864218,1.20951,1.20951,1.864218,1.864218,1.20951,1.20951
157.194451,0.000352,0.000352,0.00176,0.00176,150.984508,1.864218,1.864218,1.20951,1.20951,1.864218,1.864218,1.20951,1.20951
159.089028,0.000352,0.000352,0.00176,0.00176,150.984508,1.864218,1.864218,1.20951,1.20951,1.864218,1.864218,1.20951,1.20951
161.508443,0.000352,0.000352,0.00176,0.00176,160.984509,1.93878,1.93878,1.275367,1.275367,1.93878,1.93878,1.275367,1.275367
163.38632,0.000352,0.000352,0.00176,0.00176,160.984509,1.93878,1.93878,1.275367,1.275367,1.93878,1.93878,1.275367,1.275367
165.062218,0.000352,0.000352,0.00176,0.00176,160.984509,1.93878,1.93878,1.275367,1.275367,1.93878,1.93878,1.275367,1.275367
167.636468,0.000352,0.000352,0.00176,0.00176,160.984509,1.93878,1.93878,1.275367,1.275367,1.93878,1.93878,1.275367,1.275367
169.116151,0.000352,0.000352,0.00176,0.00176,160.984509,1.93878,1.93878,1.275367,1.275367,1.93878,1.93878,1.275367,1.275367
172.700538,0.000352,0.000352,0.00176,0.00176,170.984511,2.020038,2.020038,1.338608,1.338608,2.020038,2.020038,1.338608,1.338608
173.689218,0.000352,0.000352,0.00176,0.00176,170.984511,2.020038,2.020038,1.338608,1.338608,2.020038,2.020038,1.338608,1.338608
175.595828,0.000352,0.000352,0.00176,0.00176,170.984511,2.020038,2.020038,1.338608,1.338608,2.020038,2.020038,1.338608,1.338608
177.720144,0.000352,0.000352,0.00176,0.00176,170.984511,2.020038,2.020038,1.338608,1.338608,2.020038,2.020038,1.338608,1.338608
179.105402,0.000352,0.000352,0.00176,0.00176,170.984511,2.020038,2.020038,1.338608,1.338608,2.020038,2.020038,1.338608,1.338608
181.064754,0.000352,0.000352,0.00176,0.00176,180.984512,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999
183.054659,0.000352,0.000352,0.00176,0.00176,180.984512,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999
185.710019,0.000352,0.000352,0.00176,0.00176,180.984512,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999
188.008123,0.000352,0.000352,0.00176,0.00176,180.984512,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999
189.356219,0.000352,0.000352,0.00176,0.00176,180.984512,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999,2.1379490000000003,2.1379490000000003,1.4181219999999999,1.4181219999999999
191.096879,0.000352,0.000352,0.00176,0.00176,190.984507,2.217375,2.217375,1.513477,1.513477,2.217375,2.217375,1.513477,1.513477
193.723054,0.000352,0.000352,0.00176,0.00176,190.984507,2.217375,2.217375,1.513477,1.513477,2.217375,2.217375,1.513477,1.513477
195.106872,0.000352,0.000352,0.00176,0.00176,190.984507,2.217375,2.217375,1.513477,1.513477,2.217375,2.217375,1.513477,1.513477
199.709683,0.000352,0.000352,0.00176,0.00176,190.984507,2.217375,2.217375,1.513477,1.513477,2.217375,2.217375,1.513477,1.513477
